"sample";"ARI1";"ARI2";"CI";"CRI1";"CRI2";"Datt6";"DWSI4";"GI";"GM1";"GM2";"LIC1";"NDI";"NDVI";"NDVI4";"NDVIg";"PSNDa1";"PSNDc1";"PSSRa1";"PSSRc1";"RDVI";"RGI";"RGR";"RVI";"RVI2";"SAVI";"SIPI1";"SR.550.800.";"SR.556.750.";"SR.605.670.";"SR.555.675.";"SR.683.510.";"SR.694.840.";"SR.695.800.";"SR.750.705.";"SR.752.690.";"SR.800.600.";"SR.800.960.";"SR.810.560.";"WBI3"
30;7.26571675049212;1.22021086833504;-1.97581628714408;12.6235446148807;19.8892613653729;0.673201686571082;15.2733132301607;15.2733132301607;-0.1293639603516;-1.97581628714408;7.54236521975235;7.54236521975235;0.379467017179817;7.54236521975235;-1.29717115869415;7.54236521975235;0.340917228688585;-1.30569983986246;2.03452022576844;1.49558706796566;0.065473678495984;15.2733132301607;-1.30569983986246;-0.641772848126538;0.824823371602973;5632.91486173509;-11.6974152587547;-7.73012821563352;-0.521130866743169;15.2733132301607;-1.55818371394053;-0.756150896244216;-0.765872805885724;-1.97581628714408;-1.97581628714408;2.50551238314185;0.474788385513802;-0.0854889715274122;2.17506052435817
31;7.47680683665856;2.25600676567209;-2.58144437907568;13.7729678845676;21.2497747212262;1.1848257637598;15.214689950066;15.214689950066;-0.169667892513609;-2.58144437907568;2.41371100740183;2.41371100740183;0.654474087353209;2.41371100740183;-1.40867477238049;2.41371100740183;0.599764904738364;-2.4147162959958;3.99706303539571;1.01484335182985;0.0657259532255969;15.214689950066;-2.4147162959958;-0.604122645705722;0.945709974770012;3183.78516615452;-6.30081884786871;-5.89386704334642;-0.425902269830585;15.214689950066;-1.65529302221708;-0.443940002568485;-0.414127324877978;-2.58144437907568;-2.58144437907568;5.66964880688784;0.690316856145904;-0.158709530323706;1.36274555306643
32;9.3111139507865;4.02682166746845;-3.52981841191088;11.6991833199297;21.0102972707162;2.61199090760762;15.3394593371141;15.3394593371141;-0.23011361315522;-3.52981841191088;1.60466023268425;1.60466023268425;0.685580632428512;1.60466023268425;-1.59778589954887;1.60466023268425;0.653906208368912;-4.30764269236205;4.77878034325407;0.924704403152718;0.0651913459283721;15.3394593371141;-4.30764269236205;-0.901410481953393;0.96061674732575;3209.449962147;-3.56098693243817;-4.34567945063496;-0.665172699974912;15.3394593371141;-1.1093725001211;-0.248597755973372;-0.23214553095899;-3.52981841191088;-3.52981841191088;6.47597637805117;0.947996901331769;-0.280821024893599;1.0393984205148
33;10.1892457303454;4.31664477856458;-3.64180629135584;10.7326975720167;20.921943302362;2.09426164951756;21.177789679191;21.177789679191;-0.17196347430602;-3.64180629135584;1.56647991847426;1.56647991847426;0.509463287699762;1.56647991847426;-1.41535238837899;1.56647991847426;0.624972769841969;-4.53057528568134;4.332946088094;0.900063255233744;0.0472192809140317;21.177789679191;-4.53057528568134;-1.04561081388259;0.934462430087835;4690.90831909173;-4.67441513357528;-5.81518839413792;-0.91910340685827;21.177789679191;-0.956378785225812;-0.241122370874505;-0.220722521301092;-3.64180629135584;-3.64180629135584;4.9293422827884;1.00506598668396;-0.213930507116757;1.08255734709635
34;-60.9985982717651;-31.3521781202506;24.83918841003;7.62277212652285;-53.3758261452422;47.2004128859268;43.3343363477006;43.3343363477006;0.573198772694438;24.83918841003;0.939563825856985;0.939563825856985;0.647203055822228;0.939563825856985;-0.271295169252245;0.939563825856985;0.64655270709372;32.0927632061428;4.65855232205816;0.684011146567862;0.0230763889396234;43.3343363477006;32.0927632061428;6.88899919706475;0.725195630238879;5919.9513512741;1.35028374058505;1.7445955009626;7.50150901545696;43.3343363477006;0.145158965967956;0.0305268014202235;0.0311596727765901;24.83918841003;24.83918841003;4.27817431666285;0.915762770769965;0.740585085892187;1.10425076691139
35;13.9949923579089;6.42782180570583;-5.69555873689076;9.49042732579918;23.4854196837081;4.15998964550653;25.1041621303834;25.1041621303834;-0.226877069519777;-5.69555873689076;1.35121668092852;1.35121668092852;0.608192955318714;1.35121668092852;-1.58691072422041;1.35121668092852;0.607244894849935;-6.69449034912736;4.09223170819341;0.84457699982745;0.0398340320942122;25.1041621303834;-6.69449034912736;-1.63590207654267;0.889037024620482;7119.67837159876;-3.74997360832043;-4.40767329248683;-1.67479825689503;25.1041621303834;-0.611283532394193;-0.139568810180627;-0.149376569066285;-5.69555873689076;-5.69555873689076;3.99719209257986;0.857430181205286;-0.266668543421533;1.15491451709262
36;13.319094400183;5.11981494876882;-5.46016089166175;10.1109757902364;23.4300701904194;3.0571244829054;24.6832756510642;24.6832756510642;-0.22120892578641;-5.46016089166175;1.46125530970752;1.46125530970752;0.501554297493004;1.46125530970752;-1.56808284817538;1.46125530970752;0.571775416367855;-5.33599344638044;3.67044648169486;0.8166811855735;0.0405132614542951;24.6832756510642;-5.33599344638044;-1.45377230617363;0.842796444982969;7202.99627321625;-4.62580696530045;-4.52061324580347;-1.63026077987197;24.6832756510642;-0.687865627755716;-0.183958476475165;-0.187406527022317;-5.46016089166175;-5.46016089166175;3.27309195698095;0.747557030187529;-0.216178497611616;1.1687244522654
37;6.36316847753732;0.864877443305967;-1.3605356571791;9.89921149554581;16.2623799730831;0.476936494413229;14.1018283982418;14.1018283982418;-0.0964793797482835;-1.3605356571791;-27.9391244300655;-27.9391244300655;0.165123698001005;-27.9391244300655;-1.21356320505758;-27.9391244300655;0.122607676625222;-0.93088940873684;1.27948199080117;NA;0.0709127902963757;14.1018283982418;-0.93088940873684;-0.727551786918039;0.863209410150752;8581.56172963088;-15.1487687644628;-10.3649090884396;-0.516974390263547;14.1018283982418;-1.37447260522316;-1.0183122307734;-1.07424146264263;-1.3605356571791;-1.3605356571791;1.8006489804307;0.516931839959582;-0.0660119654308727;2.0973401374687
38;6.2396101925629;1.02327297627063;-1.46901614203223;11.5838811237973;17.8234913163602;0.539038344718241;14.0837370487278;14.0837370487278;-0.104305848437075;-1.46901614203223;20.7078294240842;20.7078294240842;0.262087938606201;20.7078294240842;-1.23290505638575;20.7078294240842;0.291158214372335;-1.10148251017212;1.82150409379301;2.54541383130216;0.0710038817495765;14.0837370487278;-1.10148251017212;-0.60471042251596;0.911116668279809;5468.89175621949;-12.7861649355895;-9.58719012389098;-0.443636099534356;14.0837370487278;-1.65368408210892;-0.884720298431222;-0.907867343117177;-1.46901614203223;-1.46901614203223;2.48285139854093;0.59603381889251;-0.0782095339014878;1.55831974427264
39;6.33801440994129;0.703243260085546;-0.997236688795349;11.8826371769567;18.220651586898;0.456023758806014;12.5573355541542;12.5573355541542;-0.0794146723637916;-0.997236688795349;-7.47786241072307;-7.47786241072307;0.0805059973234307;-7.47786241072307;-1.17253082355267;-7.47786241072307;0.114105993162204;-0.764091476942308;1.25760642307426;NA;0.0796347278996762;12.5573355541542;-0.764091476942308;-0.607575997484541;0.825036422178773;7482.5797159709;-16.4343353290699;-12.5921315323079;-0.488112865058814;12.5573355541542;-1.64588463688519;-1.20256353185103;-1.30874382214252;-0.997236688795349;-0.997236688795349;1.56539917637746;0.505780344698734;-0.0608482168567624;2.45152280527616
40;12.1403819091929;2.31191325284124;-3.56331474524375;8.97818027540836;21.1185621846013;1.44974084664775;20.6334945506872;20.6334945506872;-0.172695649614286;-3.56331474524375;2.39892737707941;2.39892737707941;0.0251772597497915;2.39892737707941;-1.4174900072356;2.39892737707941;0.228388028305654;-2.42966678097005;1.59197637331662;0.803028111276836;0.0484648878813742;20.6334945506872;-2.42966678097005;-1.52619525119474;0.658788376050972;12903.334145117;-8.49231454794356;-5.7905338219781;-1.50038547615363;20.6334945506872;-0.655224159043332;-0.426524877856031;-0.411579072419448;-3.56331474524375;-3.56331474524375;1.6193617037661;0.572791674093525;-0.117753528128813;1.96345760094407
41;13.7097223440885;3.73980725205517;-4.77328197638403;6.93226759632243;20.641989940411;1.93548764417988;26.376676973586;26.376676973586;-0.180966009522886;-4.77328197638403;1.69271768225934;1.69271768225934;0.260504972966878;1.69271768225934;-1.44190109721201;1.69271768225934;0.271043280378687;-3.88717907918399;1.74364711397267;0.761928813986489;0.0379122814068435;26.376676973586;-3.88717907918399;-2.22933817745241;0.73218617851194;15409.7410447883;-6.78555745343305;-5.52589960201082;-1.67085142636971;26.376676973586;-0.448563618617412;-0.279128064832602;-0.257255963676858;-4.77328197638403;-4.77328197638403;2.32646602674287;0.692575699495466;-0.147371827128818;1.28790350199375
42;10.7010210851228;2.95304255032131;-3.47253978271511;7.71344980653053;18.4144708916533;1.65664225011348;21.3350453990386;21.3350453990386;-0.162762240143702;-3.47253978271511;1.9531698485385;1.9531698485385;0.290505208851149;1.9531698485385;-1.38880769107126;1.9531698485385;0.329618557966451;-3.09826192369242;1.98337614169801;0.84437047474334;0.0468712384387549;21.3350453990386;-3.09826192369242;-1.56211515231797;0.79713179861692;10529.2155133175;-6.88613355633024;-6.14393116681796;-1.26975379685615;21.3350453990386;-0.64015767244568;-0.317651814364027;-0.322761607839866;-3.47253978271511;-3.47253978271511;2.440049347648;0.748229683012949;-0.145219373371103;0.996697484922617
43;14.8401592485423;7.36727066371317;-6.21935036268636;8.76617488268134;23.6063341312237;5.45899356189591;22.8660877454424;22.8660877454424;-0.271990138056126;-6.21935036268636;1.29832056932081;1.29832056932081;0.557635535606526;1.29832056932081;-1.74721553175085;1.29832056932081;0.601193712736422;-7.70419744958729;4.01496607218272;0.853346999293286;0.0437328856222603;22.8660877454424;-7.70419744958729;-1.91886987612797;0.902699124169947;6658.84666221403;-2.96800385699711;-3.67660389140156;-1.9377185997886;22.8660877454424;-0.521140079606579;-0.12432397653326;-0.129799373204482;-6.21935036268636;-6.21935036268636;3.9759113890055;0.988157384241934;-0.33692678587411;1.09202526104342
44;29513.4056051564;14858.9404722909;-12117.4790597817;8.61149570326613;29522.0171008596;13513.8937328375;33006.6152975737;33006.6152975737;-0.367122740412357;-12117.4790597817;1.0001346040796;1.0001346040796;0.530629552039354;1.0001346040796;-2.16017042752195;1.0001346040796;0.59061565799281;-14859.390666609;3.88538469789564;0.70962367794352;3.02969568671135e-05;33006.6152975737;-14859.390666609;-3824.43228199694;0.752665174228272;7708.76102102774;-2.22126304086909;-2.72388465742217;-4044.34320778794;33006.6152975737;-0.000261476717657515;-6.61684548983225e-05;-6.72975105397243e-05;-12117.4790597817;-12117.4790597817;3.67411713179911;0.945120777531008;-0.450194318097842;1.06811338841554
45;26.4590643607397;13.0618524689337;-10.9370410813718;8.5508323556846;35.0098967164244;10.7082413676672;34.6193795773276;34.6193795773276;-0.315922503953089;-10.9370410813718;1.16063774483484;1.16063774483484;0.527873100750214;1.16063774483484;-1.92364536409607;1.16063774483484;0.586153117593443;-13.450373989353;3.83270524685318;0.78457750896355;0.0288855552066249;34.6193795773276;-13.450373989353;-3.50936821984845;0.831328030884962;7216.77952590426;-2.57385999859421;-3.16533323041934;-3.73559233705712;34.6193795773276;-0.284951574572356;-0.0734964963530262;-0.0743473750835167;-10.9370410813718;-10.9370410813718;3.60060005903886;0.986770518742567;-0.388521520419206;1.05263774234899
46;17.5343563307782;5.51854165303299;-5.97419627325922;9.2376801091667;26.7720364399449;3.36829748184538;29.9651038446859;29.9651038446859;-0.199371786069038;-5.97419627325922;1.42471272058769;1.42471272058769;0.424204009104248;1.42471272058769;-1.49803837186839;1.42471272058769;0.461906600688628;-5.70906545307265;2.71682686046607;0.725904356423289;0.0333721519933041;29.9651038446859;-5.70906545307265;-2.10137257406726;0.730361669787024;8329.88456492352;-5.24868808931916;-5.01575483530917;-1.96628206582017;29.9651038446859;-0.475879438201896;-0.179723264077691;-0.175160016682204;-5.97419627325922;-5.97419627325922;2.9034824414631;0.761348538360899;-0.190523800039662;1.0429871914316
47;16.9149007164979;2.52280122903598;-3.72390400518693;8.2882645615487;25.2031652780466;1.89765127739639;25.6443301201658;25.6443301201658;-0.145213541852613;-3.72390400518693;2.2306407497571;2.2306407497571;0.0840096840446509;2.2306407497571;-1.33976565835481;2.2306407497571;0.0627044584700148;-2.62516965279652;1.13379869143015;0.677808618368604;0.038994974534883;25.6443301201658;-2.62516965279652;-2.31537544772183;0.521567100830233;16213.7280737272;-9.76863727372728;-6.88641009125006;-2.01231486300592;25.6443301201658;-0.43189539777833;-0.361689605748896;-0.380927761729505;-3.72390400518693;-3.72390400518693;1.30455213597893;0.471760456362795;-0.102368423760548;2.05587532308203
48;6.74000129054785;0.770944882730158;-1.10881396958235;10.623901244003;17.3639025345508;0.450335185513228;14.4715070874418;14.4715070874418;-0.0766204903803397;-1.10881396958235;-10.6395936232339;-10.6395936232339;0.084865567371662;-10.6395936232339;-1.16595666155057;-10.6395936232339;0.0732035328011211;-0.828172695307182;1.15797110885062;NA;0.0691013032683922;14.4715070874418;-0.828172695307182;-0.715192882600682;0.795242407158503;7246.77287467012;-17.4740210217557;-13.051339074392;-0.691384513150861;14.4715070874418;-1.39822420542506;-1.11098428349325;-1.2074776259426;-1.10881396958235;-1.10881396958235;1.19784675467047;0.567205528574945;-0.0572278125770233;2.35760464640591
49;-9.02896113281706;-4.57208229092484;2.83698852451058;13.9521176420387;4.9231565092216;-6.22906134347831;-4.56868778458778;-4.56868778458778;-0.620963536637588;2.83698852451058;0.579040266688355;0.579040266688355;0.7134107904706;0.579040266688355;-4.27653720240556;0.579040266688355;0.723910759906673;3.75104823985471;6.24403457129997;0.463730102584406;-0.218881229611147;-4.56868778458778;3.75104823985471;0.600741106895211;0.488072280004173;4985.91562034559;-1.21797628088215;-1.61040051629252;0.594747820122074;-4.56868778458778;1.66461057604042;0.260292890624342;0.266592145996697;2.83698852451058;2.83698852451058;6.30695584404966;0.997201757946919;-0.821034051070127;0.85587500790688
50;53.9224474432733;14.3120249469572;-18.0212687540078;9.88247259091757;63.8049200341909;26.4523840768303;31.2064714522065;31.2064714522065;-0.577484986779357;-18.0212687540078;1.1450764863926;1.1450764863926;0.300790494900169;1.1450764863926;-3.73355960716021;1.1450764863926;0.364915306070716;-14.7858315274312;2.14918627250478;0.569631303874913;0.0320446354062017;31.2064714522065;-14.7858315274312;-6.87973477059251;0.568659066551236;11786.4308190537;-2.11056587479109;-1.73164674908177;-7.38594588924626;31.2064714522065;-0.145354440737237;-0.067484615773178;-0.0676323139584516;-18.0212687540078;-18.0212687540078;2.00188733428971;0.641262646832067;-0.473806580474056;1.05798299165652
51;7.27432716856067;0.95177652151282;-1.50622194594018;9.73176602208508;17.0060931906457;0.595170444714944;14.6407420784749;14.6407420784749;-0.10287879793707;-1.50622194594018;93.8028477017852;93.8028477017852;0.0160845135220093;93.8028477017852;-1.22935317480069;93.8028477017852;0.092367277425919;-1.0215510628125;1.20353448069603;4.9282349936183;0.0683025487806537;14.6407420784749;-1.0215510628125;-0.848792518367829;0.772497541437398;12191.4980334321;-14.3318749413921;-9.72017578016114;-0.709048553040433;14.6407420784749;-1.17814422059579;-0.896011277668011;-0.978903587302659;-1.50622194594018;-1.50622194594018;1.44073499400294;0.474066575912761;-0.0697745412996794;2.40071811564923
52;-11.7903474446759;-6.597408765282;1.52308283429441;18.1506419801742;6.36029453549826;-17.7522543595557;-0.544197793950589;-0.544197793950589;-2.79876701307008;1.52308283429441;0.398500390616541;0.398500390616541;0.692202884968447;0.398500390616541;2.1118727358617;0.398500390616541;0.709470832600189;2.32502294066328;5.8839904024084;0.356480557348263;-1.83756716972432;-0.544197793950589;2.32502294066328;0.395143904332613;0.367886975626142;7411.97764546621;-0.234061257819392;-0.357300195168108;0.566293574171822;-0.544197793950589;2.53072358964761;0.43010071415092;0.430103283073294;1.52308283429441;1.52308283429441;4.10568483681545;0.997291789077568;-4.27238582461872;0.888066961986358
53;9.98177520800006;4.91768530725981;-3.71090937072631;11.7000883749097;21.6818635829097;4.91247745285009;12.5017215391209;12.5017215391209;-0.296831869044113;-3.71090937072631;1.46027312351148;1.46027312351148;0.677620681729741;1.46027312351148;-1.84426997179352;1.46027312351148;0.684377291752708;-5.34524611113889;5.33667967398907;0.924131774856582;0.07998898366683;12.5017215391209;-5.34524611113889;-1.00160519980084;0.974187482686395;3898.49107337469;-2.33884862907785;-3.36891049879616;-0.86928841604683;12.5017215391209;-0.998397372736128;-0.176662497649073;-0.187082124790496;-3.71090937072631;-3.71090937072631;6.14899038393597;1.06159713052433;-0.427560803879075;1.01175202426101
54;9.64261711056774;3.14708986881411;-3.42049353945109;11.6148419570037;21.2574590675714;1.88242477188223;17.6589693864494;17.6589693864494;-0.193697234793091;-3.42049353945109;1.85616346444888;1.85616346444888;0.522353204976861;1.85616346444888;-1.48045782093625;1.85616346444888;0.565392950687078;-3.33600250775407;3.60185816857282;0.887353771537127;0.0566284463218646;17.6589693864494;-3.33600250775407;-0.926189303305051;0.87340479216867;5414.04825034404;-5.29345207187453;-5.16269631349259;-0.857458891176935;17.6589693864494;-1.07969288398339;-0.307488701632396;-0.29975996650951;-3.42049353945109;-3.42049353945109;3.89056844833123;0.738505529621758;-0.188912638939957;1.12456130245645
55;9.81412148598705;5.49253677061285;-4.06523549667216;11.1497191239284;20.9638406099154;4.10315639607937;15.323903013289;15.323903013289;-0.265287211302941;-4.06523549667216;1.41017317286148;1.41017317286148;0.742847793925;1.41017317286148;-1.72215215356031;1.41017317286148;0.708308545112116;-5.87598929507613;5.8565601305281;0.961001562672895;0.0652575260449504;15.323903013289;-5.87598929507613;-1.00331750449325;1.01860185142434;3381.4703411192;-2.60788477374012;-3.76949946093732;-0.806176740356026;15.323903013289;-0.996693464951627;-0.166982895330575;-0.170184108544576;-4.06523549667216;-4.06523549667216;7.28871102443511;1.12350809856764;-0.383452524463281;0.988491348194547
56;12.1121806483735;4.81677137223532;-5.12408250755196;11.5819122801114;23.6940929284849;2.75147239215915;20.4898522446716;20.4898522446716;-0.250079036508644;-5.12408250755196;1.49213641052438;1.49213641052438;0.595780026139188;1.49213641052438;-1.6669477149815;1.49213641052438;0.626778754688066;-5.0639139011661;4.3587517461082;0.842955148230686;0.0488046467128648;20.4898522446716;-5.0639139011661;-1.16178075654057;0.872025906643212;4854.93289594732;-4.04624814808825;-3.9987358155286;-1.11372982271764;20.4898522446716;-0.860747601791666;-0.225864841578824;-0.19747571138003;-5.12408250755196;-5.12408250755196;4.54680641379389;0.829798420905369;-0.247142528930776;1.17980623040583
57;13.2140743437737;6.59595122283007;-5.46087638888411;9.98601022200759;23.2000845657813;4.3229650470156;22.6310961567291;22.6310961567291;-0.241299685665486;-5.46087638888411;1.33893247822787;1.33893247822787;0.603309265830286;1.33893247822787;-1.63608695319215;1.33893247822787;0.647868615211142;-6.90088034778235;4.6796982217283;0.874752468313433;0.0441869891354185;22.6310961567291;-6.90088034778235;-1.4746421715274;0.924919093220243;4809.45646020548;-3.27945059415525;-4.14422421331415;-1.48493425374596;22.6310961567291;-0.678130613180701;-0.141311170549798;-0.14490904777408;-5.46087638888411;-5.46087638888411;4.64726322419587;0.959903093331686;-0.304929124952282;1.1142634196599
58;4.84685146689815;0.44594610774289;-0.450057542739506;11.7918673705978;16.6387188374959;0.271099885566048;10.842217594515;10.842217594515;-0.0415097316408026;-0.450057542739506;-2.9312473812216;-2.9312473812216;-0.0421235898411525;-2.9312473812216;-1.08661482126858;-2.9312473812216;0.0194296649658405;-0.491255622947209;1.03962931423;NA;0.0922320541238623;10.842217594515;-0.491255622947209;-0.472529598986018;1.03515856859655;5766.96651913198;-22.0704193256229;-24.0907363278888;-0.296561135371083;10.842217594515;-2.11626954617416;-1.8165084158556;-2.03560010977719;-0.450057542739506;-0.450057542739506;1.65650708860589;0.792368839856338;-0.0453095152043186;1.41036187952469
59;8.31261854323161;0.99233092869481;-0.891111477927499;8.99589891866495;17.3085174618966;0.519499550571407;17.2685800931105;17.2685800931105;-0.0516030543983764;-0.891111477927499;38.5039583603607;38.5039583603607;0.0553688561640305;38.5039583603607;-1.10882163768598;38.5039583603607;0.00640952385377963;-1.05332770425945;1.01290174172893;2.9933631460041;0.0579086406993568;17.2685800931105;-1.05332770425945;-1.03991104059266;0.689789549976201;12214.7651406694;-16.3943092195143;-19.3786978631145;-0.805987724352433;17.2685800931105;-0.961620716547141;-0.983564908702226;-0.949372162107004;-0.891111477927499;-0.891111477927499;1.30687809805756;0.618814424655146;-0.0609967755646388;1.82442283202755
60;6.27126703710387;0.750801578834913;-0.859940938261843;10.399184235868;16.6704512729718;0.452091674702902;13.15070548919;13.15070548919;-0.0653912399580937;-0.859940938261843;-9.67192349023464;-9.67192349023464;0.149763167923906;-9.67192349023464;-1.13993286336234;-9.67192349023464;0.083917154477788;-0.812592359584465;1.18320865822993;NA;0.0760415477954403;13.15070548919;-0.812592359584465;-0.686770126243075;0.847986447638183;8765.86098026533;-16.1836440302181;-15.2925682498276;-0.60772578228032;13.15070548919;-1.45609129137638;-1.14163503949893;-1.23062934102822;-0.859940938261843;-0.859940938261843;1.33710364654177;0.436842322758372;-0.0617907807495517;1.59128600502292
61;10.3955784569576;5.18791253528817;-4.55797665807786;14.0329041275452;24.4284825845028;13.508145041731;5.96469815905206;5.96469815905206;-0.764158811818607;-4.55797665807786;1.38219923520384;1.38219923520384;0.717135547296564;1.38219923520384;-7.48028292013921;1.38219923520384;0.712567660852171;-6.23287284688921;5.95815928691094;0.894681790627155;0.16765307704337;5.96469815905206;-6.23287284688921;-1.04610711912012;0.945258428881012;3000.82127888104;-0.956974144279072;-1.30862850042927;-0.846254115054971;5.96469815905206;-0.955925049856363;-0.155010135409609;-0.160439659939332;-4.55797665807786;-4.55797665807786;7.36524967619724;0.915904223482142;-1.04496031160104;1.20251268159388
62;17.517945893261;9.18264768691047;-6.88493761369591;12.1953721215371;29.7133180147981;7.30066515489303;24.6161211322709;24.6161211322709;-0.279692221885843;-6.88493761369591;1.23333200632865;1.23333200632865;0.73061496564149;1.23333200632865;-1.77659086958108;1.23333200632865;0.71444088484367;-9.57147731881656;6.00380374447195;0.845007815157062;0.0406237844958048;24.6161211322709;-9.57147731881656;-1.59423554236422;0.895820097693581;3252.60387890127;-2.57182045282374;-3.57535863263352;-1.29400860075736;24.6161211322709;-0.627259883139364;-0.101604322173636;-0.104477079837415;-6.88493761369591;-6.88493761369591;7.39676483851385;0.894096439313614;-0.388829631906087;1.1458807621228
63;14.8713037265379;7.99556508808286;-5.74970958903529;11.2013355686534;26.0726392951913;6.22348762907327;22.3592737337734;22.3592737337734;-0.257150999513478;-5.74970958903529;1.27137402823286;1.27137402823286;0.712467751889318;1.27137402823286;-1.69233720270219;1.27137402823286;0.699160702271172;-8.36990202424189;5.64806763976283;0.87477037163662;0.0447241718092798;22.3592737337734;-8.36990202424189;-1.48190541581286;0.92748797885954;3339.59090088128;-2.67139013921715;-3.88876575199774;-1.39430420321277;22.3592737337734;-0.674806900176877;-0.111873887968194;-0.119475711555964;-5.74970958903529;-5.74970958903529;6.00292389921502;0.936750856337644;-0.374336936159033;1.03865357782062
64;145.529211467038;53.0170028968532;-54.558085227345;11.7528419118612;157.282053378899;53.1949858717882;133.985369265816;133.985369265816;-0.407194349101702;-54.558085227345;1.03815652777423;1.03815652777423;0.60018847028261;1.03815652777423;-2.37378700248443;1.03815652777423;0.590411517540678;-53.4156708344583;3.882949803645;0.620714039103502;0.00746350146646299;133.985369265816;-53.4156708344583;-13.7564669994745;0.64920996453511;3988.74741438163;-2.50835320745203;-2.45582975845825;-13.9142824884168;133.985369265816;-0.072693083190488;-0.0205719573255022;-0.0187210978422254;-54.558085227345;-54.558085227345;3.8389094715394;0.711682900974895;-0.398667937605084;1.32211949780367
65;10.464342075928;4.6325770942362;-4.104380706049;12.9202300633509;23.384572139279;2.76201901013943;17.6102597808824;17.6102597808824;-0.233067584301323;-4.104380706049;1.51131598157201;1.51131598157201;0.688490865017962;1.51131598157201;-1.60779171549034;1.51131598157201;0.6894845426283;-4.91147562775391;5.44090319022643;0.89737704521015;0.0567850794049953;17.6102597808824;-4.91147562775391;-0.902694912230098;0.937472049240061;3447.7288473873;-3.58553337440378;-4.29060095593192;-0.801753230891586;17.6102597808824;-1.10779399158184;-0.228091362786399;-0.203604797374779;-4.104380706049;-4.104380706049;6.12591934589665;0.939295027202956;-0.278898533517704;1.29575298588225
66;10.7081057494318;4.64480722177005;-4.32955042140832;11.309046980487;22.0171527299187;2.83495014078841;18.2107042882824;18.2107042882824;-0.237747555112086;-4.32955042140832;1.51089663380023;1.51089663380023;0.629591470200955;1.51089663380023;-1.62380266985446;1.51089663380023;0.645112947054773;-4.91468619615534;4.63559584211904;0.888102014834512;0.0549127581322293;18.2107042882824;-4.91468619615534;-1.06020592897692;0.926115756392075;3968.08649263734;-3.70536460751619;-4.20614209693366;-0.941164596427686;18.2107042882824;-0.943212985957348;-0.219466674797724;-0.203471790484259;-4.32955042140832;-4.32955042140832;5.22191996470084;0.832005445702486;-0.269878974385284;1.16947875962463
67;-1.91738324429477;-1.16559434326832;1.14690069710084;5.95312998580647;4.0357467415117;0.370950422782905;7.26698583737048;7.26698583737048;0.157823439148994;1.14690069710084;0.149509425422447;0.149509425422447;0.583334143156521;0.149509425422447;-0.727379091124645;0.149509425422447;0.583762607570266;1.35158396786868;3.804950339337;0.153761127034375;0.13760863477365;7.26698583737048;1.35158396786868;0.35521724262614;0.152277737670841;38927.146706251;5.37664400446374;6.33619445496904;0.549696368476471;7.26698583737048;2.8151786568888;0.824772826907979;0.739872641118185;1.14690069710084;1.14690069710084;2.45878278514867;0.912042017807893;0.185989624600362;0.928652953441822
68;-15.7216796349503;-8.79566795292618;7.05611217058384;9.16449607149309;-6.55718356345718;-8.6104691886144;-13.6521039366953;-13.6521039366953;-0.516851629851557;7.05611217058384;0.782499171530254;0.782499171530254;0.650156004251198;0.782499171530254;-3.13951515429002;0.782499171530254;0.638132067814175;8.19536727317889;4.52687823958098;0.619967834362277;-0.0732487830913822;-13.6521039366953;8.19536727317889;1.8103794357715;0.653343926060297;7819.94113362554;-1.66583186349375;-1.93479122874626;1.76262091470258;-13.6521039366953;0.552370392770092;0.12461552013887;0.122020156835767;7.05611217058384;7.05611217058384;4.64953479492882;0.940718834590566;-0.600300679747293;0.948351949956256
69;32.0280043780971;10.4217313178541;-13.1784687489874;8.03410659685663;40.0621109749537;7.58646603655708;46.915008925191;46.915008925191;-0.280900911049624;-13.1784687489874;1.2072815937052;1.2072815937052;0.344668376182048;1.2072815937052;-1.78125786936996;1.2072815937052;0.409554713770455;-10.6487100675443;2.38727405679121;0.655540764055817;0.0213151403550741;46.915008925191;-10.6487100675443;-4.46061483274254;0.671744179900865;11947.3487133074;-4.40569877737407;-3.55997421390827;-5.05647711621005;46.915008925191;-0.224184341732363;-0.0919466029001915;-0.0939080878019066;-13.1784687489874;-13.1784687489874;2.10595436759848;0.628973096720328;-0.226978749690198;1.15792089977941
70;7.48823683449118;1.10689626173768;-1.82412696532187;9.95606548031263;17.4443023148038;0.640173375051292;15.3492732789351;15.3492732789351;-0.118841259268297;-1.82412696532187;11.8674510092164;11.8674510092164;0.126564556986849;11.8674510092164;-1.26973859254829;11.8674510092164;0.164768688710748;-1.18403579627862;1.39454624481549;1.79882890789413;0.0651496642106419;15.3492732789351;-1.18403579627862;-0.849047351911424;0.782045805001323;8840.28990029025;-12.963521311752;-8.41458602977602;-0.816474663374803;15.3492732789351;-1.17779061173531;-0.815177261734329;-0.844569060448143;-1.82412696532187;-1.82412696532187;1.45018069683209;0.536528477048568;-0.0771395345409319;1.57219000553387
