"sample";"ARI1";"ARI2";"CI";"CRI1";"CRI2";"Datt6";"DWSI4";"GI";"GM1";"GM2";"LIC1";"NDI";"NDVI";"NDVI4";"NDVIg";"NDWI";"PSNDa1";"PSNDc1";"PSSRa1";"PSSRc1";"RDVI";"RGI";"RGR";"RVI";"RVI2";"SAVI";"SIPI1";"SR.550.800.";"SR.556.750.";"SR.605.670.";"SR.555.675.";"SR.683.510.";"SR.694.840.";"SR.695.800.";"SR.750.705.";"SR.752.690.";"SR.800.600.";"SR.800.960.";"SR.810.560.";"WBI3"
39;6.10523306529142;0.695887594447551;-1.06369165232968;12.2663505527036;18.371583617995;0.431076119822112;12.4762653167896;-16.4915503715803;-0.0753528438183333;-0.940122071852137;-7.2143858513378;-7.2143858513378;1.56417380999335;-7.2143858513378;-1.16298723965043;1.12910263672957;-7.2143858513378;0.144387919427519;-0.756524707239765;1.33750790271898;NA;0.0801521909488632;-31.519475652019;-0.756524707239765;-0.565622607314582;0.856803666740803;-17172.0033908082;-16.4915503715803;-13.2708992697194;-0.471176698713713;12.4762653167896;-22.0575789500767;-1.23409247043346;-1.3218338944257;-0.940122071852137;-0.940122071852137;1.60560721552029;0.519572837280982;-0.0606371127922145;0.40669637624773
40;11.1654428458439;2.26697252154203;-0.302146019949722;9.20891435221069;20.3743571980546;1.35567486625737;18.8987831771302;-7.89545660877938;-0.175125456234067;-3.30965802616365;2.43510356794995;2.43510356794995;0.667669757180614;2.43510356794995;-1.42461113040181;1.29004605691428;2.43510356794995;0.270891030152558;-2.39362764100504;1.74307419427096;0.837235565361312;0.0529134595930027;-5.91254336758176;-2.39362764100504;-1.37322189088238;0.69844456025269;-29281.8897028615;-7.89545660877938;-5.71019211886267;-1.49594982434491;18.8987831771302;-13.7623666667494;-0.460147324573032;-0.417775924236954;-3.30965802616365;-3.30965802616365;1.60007214282954;0.611772316873308;-0.126655119463014;0.50903056464733
41;12.7722999304466;3.51318387020748;-0.223353588633716;7.02897949083879;19.8012794212854;1.79944118378592;24.8364127191309;-6.78484633874946;-0.180267816011304;-4.4772058784331;1.75171829366822;1.75171829366822;0.752259933939511;1.75171829366822;-1.43982124779863;1.34573087734468;1.75171829366822;0.282130866438808;-3.66057114326757;1.78602311549242;0.783236942818033;0.0402634636212871;-6.07352269901259;-3.66057114326757;-2.04956537880996;0.750523808336504;-9907.74224521425;-6.78484633874946;-5.54730190960595;-1.56041790612242;24.8364127191309;-12.1178923960707;-0.297776592592751;-0.273181413736262;-4.4772058784331;-4.4772058784331;2.34589152617709;0.701583590954578;-0.147387273060087;0.780041372783926
42;9.27988919346078;2.56371976106263;-0.327430119346462;7.9273521059782;17.207241299439;1.50035805623933;17.989696413789;-6.62697096298348;-0.169768667197221;-3.05408678345157;2.16644039173079;2.16644039173079;0.846155946026806;2.16644039173079;-1.40896714081869;1.35543101486694;2.16644039173079;0.341923636416606;-2.71461826440386;2.03916097078687;0.904982047028134;0.0555873749616757;-7.06904053093827;-2.71461826440386;-1.3312427529232;0.840707292792574;3271.5267735633;-6.62697096298348;-5.89036844377354;-1.09726423668341;17.989696413789;-13.5134605422538;-0.364051024338068;-0.3683759197795;-3.05408678345157;-3.05408678345157;2.4739877357245;0.751718423447165;-0.15089850334123;1.01377400468324
43;14.1672631710703;7.02566458813803;-0.163178663219773;8.7849173409781;22.9521805120484;5.22229193754046;21.8746155902489;-2.97119444408051;-0.28015359462016;-6.12825218854242;1.31435520809764;1.31435520809764;0.852051744443676;1.31435520809764;-1.77837047605269;2.01461324934534;1.31435520809764;0.601589592482356;-7.36222956859304;4.01994918371059;0.860425882486481;0.0457150890663319;-4.17223554036829;-7.36222956859304;-1.83142354098053;0.909913645038934;20762.8688638123;-2.97119444408051;-3.56947053046322;-1.83595826537355;21.8746155902489;-11.9440506801269;-0.129958990343999;-0.135828418644531;-6.12825218854242;-6.12825218854242;4.01002011181072;0.973906600113325;-0.336564980455013;0.90418806015573
44;309.824183345266;155.905442111136;-0.00781108821692024;8.7300144015847;318.554197746851;147.874327711261;334.516542238697;-2.13922322224617;-0.382710923585004;-128.023134834634;1.01287225752092;1.01287225752092;0.717146755641834;1.01287225752092;-2.23997309593638;2.75558219051809;1.01287225752092;0.593952965110226;-156.372901509295;3.92553775338595;0.716200380636023;0.00298938878570149;-2.5277265395178;-156.372901509295;-39.8347720320399;0.759645218701167;15815.7385200052;-2.13922322224617;-2.61293822144559;-42.6054859608528;334.516542238697;-8.39760152184726;-0.00628210442000452;-0.00639496991069489;-128.023134834634;-128.023134834634;3.67025273817967;0.950980043660866;-0.467459398159491;0.942452367644018
45;25.7444255651898;12.7090619700414;-0.0938003906633948;8.60702524129417;34.351450806484;11.2771861500423;31.5314117825821;-2.40233400817091;-0.338105267296334;-10.6609364089807;1.16494404847113;1.16494404847113;0.774507393737584;1.16494404847113;-2.02162851762021;2.42619375152189;1.16494404847113;0.586153117593443;-13.1253238206412;3.83270524685318;0.786704930733285;0.0317144061577477;-3.08109533104363;-13.1253238206412;-3.42455862772585;0.833544483909028;55491.481927117;-2.40233400817091;-2.95765874337457;-3.57347394265122;31.5314117825821;-9.2074381578105;-0.0747714099081783;-0.0761885964617024;-10.6609364089807;-10.6609364089807;3.67298713556682;0.996209758806836;-0.416261850599775;0.959940014779263
46;19.5539564634472;6.17319223424451;-0.150689655466287;8.67113801588261;28.2250944793298;4.12589876331726;30.563347544343;-4.78898865004501;-0.217127904063436;-6.63615559346556;1.37160875036193;1.37160875036193;0.780652238642973;1.37160875036193;-1.55469572920129;1.52784533940904;1.37160875036193;0.43321414045675;-6.38200458964456;2.52866954304703;0.707719727361347;0.0327189290554363;-5.10440976551712;-6.38200458964456;-2.52385868576338;0.714862779494395;42231.2566136099;-4.78898865004501;-4.60558031135344;-2.13103430556695;30.563347544343;-12.1097697413667;-0.160310684107724;-0.156690579888112;-6.63615559346556;-6.63615559346556;2.9947920467412;0.772269482083223;-0.208812355400049;0.997019904452846
47;16.6326428461119;2.49013088289989;-0.272154163953086;8.35448770050185;24.9871305466137;2.02588892206566;23.6424379414031;-9.09287061852537;-0.155414937769723;-3.67438802138769;2.24991629190619;2.24991629190619;0.679874975614644;2.24991629190619;-1.36802672630587;1.24713109776175;2.24991629190619;0.0657711921522947;-2.60010715353577;1.14080317712279;0.682929270509919;0.0422968224545398;-6.57993980302495;-2.60010715353577;-2.27918996517304;0.525117557898723;104007.439296076;-9.09287061852537;-6.43438793175527;-1.94420982750179;23.6424379414031;-10.3731756907802;-0.362595530283558;-0.384599534153869;-3.67438802138769;-3.67438802138769;1.3373593306422;0.4764189237718;-0.109976270635881;0.495920819566782
48;6.65502947448581;0.753187913147804;-0.924413180276387;10.8164043696907;17.4714338441765;0.486366355186196;13.5271717695931;-16.6321996820663;-0.0799699576816826;-1.08176735396721;-9.71307579249322;-9.71307579249322;1.36948935203296;-9.71307579249322;-1.17384205733146;1.12794104736869;-9.71307579249322;0.0757985122531582;-0.813312251426297;1.16403027534169;NA;0.0739252829070923;-24.4738477589814;-0.813312251426297;-0.698703692382533;0.798475762790781;18538.7672286089;-16.6321996820663;-12.5046958756745;-0.652932214188786;13.5271717695931;-19.3603839754536;-1.0922786031223;-1.229540066864;-1.08176735396721;-1.08176735396721;1.2456304555853;0.563815338261436;-0.0601243382784931;0.432667726902256
49;-9.02134316196148;-4.5781907541548;0.351979093053634;14.0930440292459;5.07170086728441;-6.32202877935245;-4.59025485674783;-1.22106202142725;-0.618936840030774;2.84107783597142;0.579764088923438;0.579764088923438;0.589885395943013;0.579764088923438;-4.2484737704939;10.0472347402204;0.579764088923438;0.727261836791116;3.75923153467868;6.33304051207622;0.464709478666154;-0.217852827611514;-1.31942518254501;3.75923153467868;0.593590318506624;0.48905076061804;34573.7878877127;-1.22106202142725;-1.61567374136314;0.592234957490443;-4.59025485674783;-7.73303524945648;0.255260212890082;0.266011814056959;2.84107783597142;2.84107783597142;6.34753401016411;1.00664319276826;-0.818959219476122;1.1735935623987
50;57.7436036234759;15.46643582398;-0.0519097931792826;9.89118074658846;67.6347843700644;28.4524707666847;33.3194494317695;-2.08965076373057;-0.578166447601022;-19.2641877139881;1.13382415851878;1.13382415851878;0.645405351848106;1.13382415851878;-3.7412065461032;2.8354504641035;1.13382415851878;0.369238710249219;-15.9449846883915;2.17077162549118;0.56809971371485;0.0300125007181696;-1.45096272026418;-15.9449846883915;-7.34530730969161;0.568495037437053;9395.56464543746;-2.08965076373057;-1.72960572885072;-7.83057550495865;33.3194494317695;-4.5361545850923;-0.0627942595685949;-0.0627156450471874;-19.2641877139881;-19.2641877139881;2.03624684779484;0.651720444534235;-0.478548864411554;0.950087264081316
51;6.98888992645444;0.935601154759074;-0.696020848329569;9.9790085529395;16.9678984793939;0.55901750533767;14.5079822450862;-14.4377571322736;-0.0990309023090697;-1.43673857241485;412.185017838069;412.185017838069;1.04093279657361;412.185017838069;-1.21983196219021;1.14883436129357;412.185017838069;0.117630776848634;-1.00486399045013;1.26662484085408;10.4924326775209;0.0689275726360014;-14.8237560703237;-1.00486399045013;-0.793339873053931;0.800237618444803;-24840.7396968139;-14.4377571322736;-10.0978581097753;-0.683058597515995;14.5079822450862;-18.2872218299558;-0.92553385961191;-0.995159553435735;-1.43673857241485;-1.43673857241485;1.47112413796475;0.485042426244172;-0.0692628356910533;0.415094507239647
52;-11.361202919581;-6.47913940151534;0.653963764417528;18.1060352807087;6.74483236112774;-16.7033323154793;-0.575845246545283;-0.24321829627199;-2.65546467636366;1.52913671125292;0.406106404307998;0.406106404307998;0.464732369660733;0.406106404307998;2.2081200091766;-1.64277002225044;0.406106404307998;0.722764860428333;2.36760661254414;6.21409271238139;0.365756663260978;-1.73657767603255;-0.0989650778517455;2.36760661254414;0.381006000735515;0.376861073033099;-21384.054143193;-0.24321829627199;-0.376581925152693;0.605311993080495;-0.575845246545283;-1.51138104238159;0.431626031413574;0.422367463708609;1.52913671125292;1.52913671125292;3.91138229476529;1.02457301011633;-4.11153278897121;1.13436430641289
53;9.37975118471693;4.63469294918919;-0.284330607760253;12.0224533438975;21.4022045286144;4.57113367964726;11.9296797058651;-2.35823167266715;-0.294813660390209;-3.51703254136887;1.49276382517834;1.49276382517834;1.00307245572511;1.49276382517834;-1.83612981089039;2.47250284340124;1.49276382517834;0.693084425864953;-5.05873949711338;5.51645002257193;0.939897204029969;0.0838245472347732;-4.71448364649874;-5.05873949711338;-0.917028066313352;0.990237078002417;-3578.32410427492;-2.35823167266715;-3.39197308115377;-0.820279393034717;11.9296797058651;-13.0090671639145;-0.187741360533027;-0.197677702236025;-3.51703254136887;-3.51703254136887;6.1670932368519;1.07143201687188;-0.424046547924193;0.994612931781323
54;8.40639510200471;2.74473013091036;-0.330228947659099;12.276205774147;20.6826008761517;1.71138674300175;15.0310072646307;-5.11198063030587;-0.201463685602959;-3.02820212185734;2.03074239414095;2.03074239414095;1.03083147970972;2.03074239414095;-1.50458240150313;1.48638361408119;2.03074239414095;0.58442627621125;-2.94034902548747;3.81262381501451;0.942627807094147;0.0665291408881886;-7.28137505387342;-2.94034902548747;-0.771214042651694;0.917339944002438;1935.60394243738;-5.11198063030587;-4.96367371125526;-0.744209205195669;15.0310072646307;-19.4900590929971;-0.350084421256864;-0.34009567957131;-3.02820212185734;-3.02820212185734;3.95097105082755;0.742897272832608;-0.195618894577104;0.900440228037484
55;9.40658738960184;5.25969819271741;-0.248222125644654;11.1948272544852;20.6014146440871;3.94389058112021;14.7290989975077;-2.61024463656813;-0.273516372784496;-4.02864973218208;1.43077415716476;1.43077415716476;1.03940954389299;1.43077415716476;-1.75298702555167;2.2420472980196;1.43077415716476;0.709153841098764;-5.6428040464717;5.87648758214871;0.970461129188146;0.0678928154511832;-5.37600080765455;-5.6428040464717;-0.96023414796504;1.02843833925212;9856.47436620971;-2.61024463656813;-3.65608826199191;-0.767025056824732;14.7290989975077;-15.3390701931629;-0.173726152112691;-0.177216857392961;-4.02864973218208;-4.02864973218208;7.35674016939072;1.10722101555856;-0.383105853754293;0.997575056428385
56;11.1851389172448;4.45325157836568;-0.209181298213631;11.8332856565369;23.0184245737817;2.69325990037258;18.1023693658064;-3.84042290556665;-0.26408377769572;-4.78054208736542;1.53855522684413;1.53855522684413;0.962905926027128;1.53855522684413;-1.71770065584049;1.70412050123959;1.53855522684413;0.633089241558203;-4.71363956807132;4.45091675287374;0.861693275678921;0.0552413874555506;-5.15427964803455;-4.71363956807132;-1.05902667467954;0.88967802974499;10119.263633936;-3.84042290556665;-3.78667712468205;-1.04095510195108;18.1023693658064;-17.0934026485066;-0.242832513710337;-0.212150289719578;-4.78054208736542;-4.78054208736542;4.52818719965585;0.836237857801043;-0.260387989705642;0.85492350436338
57;12.8584290017362;6.41842692050834;-0.187447275072102;10.039153770446;22.8975827721822;4.62946380638672;20.3643223614528;-3.01698883562566;-0.261969605065595;-5.33483348645826;1.34783315039558;1.34783315039558;0.899437159400147;1.34783315039558;-1.70991549091654;1.99157712956781;1.34783315039558;0.647868615211142;-6.74988323489428;4.6796982217283;0.878896755347296;0.0491054886212604;-4.75056521872442;-6.74988323489428;-1.44237575054603;0.929160066315368;37004.0249609137;-3.01698883562566;-3.8172367353442;-1.41480030196972;20.3643223614528;-14.1185972890515;-0.143434926213689;-0.148150710938285;-5.33483348645826;-5.33483348645826;4.77090881695241;0.968789538056486;-0.331456314385937;0.906711659744988
58;4.80090238029603;0.440221199560865;-2.25458404409594;10.8294634483724;15.6303658286684;0.30928194875388;9.79617985850119;-19.981272749417;-0.0452769142371319;-0.443540795304877;-2.92363093069843;-2.92363093069843;2.92841128107923;-2.92363093069843;-1.09484826524532;1.10536701233912;-2.92363093069843;-0.0293539165810479;-0.490268061567149;0.942966328474184;NA;0.102080608404938;936.675312560564;-0.490268061567149;-0.519921069038014;1.03317863294132;19833.8720796142;-19.981272749417;-22.0863108020708;-0.277821493449687;9.79617985850119;-18.841667402759;-1.76471347218335;-2.0397004789655;-0.443540795304877;-0.443540795304877;1.7646873014738;0.771589554081709;-0.0500468620062842;0.789436823161704
59;8.14586985815024;0.975877289073869;-1.1379917614;9.05971323891258;17.2055830970628;0.564619217651037;15.6714157331257;-15.0340784619029;-0.0560728525611028;-0.878740983827302;48.1777789899519;48.1777789899519;1.07556244001104;48.1777789899519;-1.118807585338;1.14251024785341;48.1777789899519;0.00933229253657721;-1.04239283923107;1.0188404092841;3.36283988162849;0.0638104442527319;-27.166704967808;-1.04239283923107;-1.02311689812492;0.697389598479908;67972.1180241146;-15.0340784619029;-17.8339419937713;-0.772488921142126;15.6714157331257;-15.3173266533345;-0.983353771664558;-0.959331225584453;-0.878740983827302;-0.878740983827302;1.34939519610183;0.616331365287713;-0.0665155501572011;0.556486250000787
60;6.19141607001964;0.734664416739846;-1.19857837782978;10.5864392874317;16.7778553574513;0.487072094805631;12.3151839507641;-15.4018402047788;-0.0677474039559696;-0.834321741904491;-8.9796277507392;-8.9796277507392;1.63453360788981;-8.9796277507392;-1.14534130394156;1.13887114226808;-8.9796277507392;0.0872765205155721;-0.799591723263239;1.19124416644759;NA;0.0812005735357248;-39.6241883304344;-0.799591723263239;-0.67122404103577;0.8518404804781;21758.7321350261;-15.4018402047788;-14.7607132023822;-0.570869416548469;12.3151839507641;-18.3473522965007;-1.12340181859087;-1.25063825813362;-0.834321741904491;-0.834321741904491;1.40065608716201;0.436698687154103;-0.0649273065233936;0.63461646004028
61;10.4208872165945;5.21302068277592;-0.219165444789808;14.1517920638189;24.5726792804134;13.609659579368;6.0376749528403;-0.966363891377802;-0.755715257297131;-4.56276308046215;1.38111008363156;1.38111008363156;0.972121599530074;1.38111008363156;-7.18716706525;-58.4599102549005;1.38111008363156;0.716094149080144;-6.2478275592769;6.04458887874269;0.895253305121008;0.16562667049997;-1.59175981805177;-6.2478275592769;-1.03362324297174;0.945980286845226;26468.2854529104;-0.966363891377802;-1.32324971653553;-0.840599881616616;6.0376749528403;-5.84127243064077;-0.151994296429753;-0.1600556338203;-4.56276308046215;-4.56276308046215;7.4325820118619;0.924585811247964;-1.03480687650099;0.834146879919702
62;17.8527165609481;9.37493012378887;-0.142240996184217;12.1768416883536;30.0295582493016;7.64474995024237;24.4393050421971;-2.50021117306463;-0.287664561422098;-7.03032196642449;1.22792292042493;1.22792292042493;0.937518066389937;1.22792292042493;-1.80766601194625;2.33314565036494;1.22792292042493;0.7140574918764;-9.77489633895231;5.99441301373592;0.843078254722389;0.0409176937835749;-4.51819372966971;-9.77489633895231;-1.63066780960097;0.893831993309897;3122.54011952765;-2.50021117306463;-3.47627109525207;-1.28366186884374;24.4393050421971;-14.9872983929066;-0.0996314140322566;-0.102302875173731;-7.03032196642449;-7.03032196642449;7.6148529267735;0.901292188055218;-0.399966215163438;0.875387032917745
63;13.9680002586692;7.52688102531174;-0.183375577482997;11.5230559334673;25.4910561921365;5.66273760137747;21.7113950605441;-2.75165702644891;-0.251171740836775;-5.45328889335181;1.29026319050407;1.29026319050407;0.952898062179713;1.29026319050407;-1.67083937541953;2.14177602681419;1.29026319050407;0.707857159802388;-7.89029840995961;5.84596616725968;0.885097302929309;0.0460587630233532;-5.28863959703857;-7.89029840995961;-1.34969963633201;0.938355814120864;-10101.7819736019;-2.75165702644891;-3.98133960718875;-1.31406216284972;21.7113950605441;-16.0860938805227;-0.119096347851368;-0.126737918902755;-5.45328889335181;-5.45328889335181;6.00450924851869;0.938868560612129;-0.36341738464787;0.960573782996023
64;87.3697817719045;32.9359239537857;-0.0302348564300511;12.147238255922;99.5170200278265;32.0325732893283;80.729076424653;-2.4207329521566;-0.40969635988239;-33.0744087478476;1.06182567130939;1.06182567130939;0.807204597128279;1.06182567130939;-2.38808684900118;2.40772408844611;1.06182567130939;0.612858177945989;-33.3490219781296;4.16606547282555;0.642090948209348;0.0123871106209586;-2.7162525559541;-33.3490219781296;-8.00492027685568;0.672790572824686;-13331.3373444446;-2.4207329521566;-2.44083203543001;-9.19180894808794;80.729076424653;-10.0849319709107;-0.0342099696737458;-0.0299858868621636;-33.0744087478476;-33.0744087478476;3.62812392712609;0.741798116053737;-0.413098024343872;0.761626822857452
65;9.83675983631043;4.37102479327454;-0.257262710291367;13.351817197247;23.1885770335574;2.57681362683405;16.7549797134508;-3.60441325743384;-0.231995335470573;-3.88707713942465;1.54817612146048;1.54817612146048;1.03030028516152;1.54817612146048;-1.60415085008037;1.76792728430918;1.54817612146048;0.699497763390436;-4.6484624588745;5.65552450645668;0.914294784885769;0.0596837487781145;-6.35678866774932;-4.6484624588745;-0.821933041500844;0.954237292456029;-3658.87185495111;-3.60441325743384;-4.31043149195921;-0.755992660212759;16.7549797134508;-20.3848475088144;-0.242298771103293;-0.215124895349187;-3.88707713942465;-3.88707713942465;6.14881956336227;0.948882644210937;-0.277437665599962;0.776725900760451
66;9.26678394405886;4.01938957738442;-0.262877771477504;11.9190415571669;21.1858255012258;2.5539853535964;15.4181997540307;-3.58716155188251;-0.246724607988802;-3.80404929020626;1.60639843952684;1.60639843952684;1.00926767796148;1.60639843952684;-1.65507146683781;1.77304797550997;1.60639843952684;0.660499761411916;-4.29816152159061;4.89101206030845;0.926751718850363;0.0648584151167569;-5.7900137173033;-4.29816152159061;-0.878787757746717;0.96296235346002;1543.48469175012;-3.58716155188251;-4.05310199153458;-0.810820896350895;15.4181997540307;-17.5448504125321;-0.251651542685677;-0.232657613022866;-3.80404929020626;-3.80404929020626;5.30099993837667;0.837469665553502;-0.278771944206195;0.866876565807085
67;-1.9063790354089;-1.15811998968388;0.85685478447508;5.95909301558265;4.05271398017375;0.369114433390257;7.23101847328488;5.38028747348167;0.161396199126041;1.16705889739836;0.146751732740076;0.146751732740076;0.299956464036076;0.146751732740076;-0.722065219005379;0.686534500473124;0.146751732740076;0.583853186937479;1.34398366424194;3.80599619466393;0.151055201765287;0.138293105417241;4.51564538868591;1.34398366424194;0.353122703098396;0.149551695159467;131687.602818682;5.38028747348167;6.19593277546184;0.542708233411604;7.23101847328488;20.4773536502693;0.828875278680562;0.74405666274526;1.16705889739836;1.16705889739836;2.47643868565123;0.905573859969326;0.185863674558059;1.06474739486594
68;-16.0262871000777;-8.95665036481235;0.138699263145717;9.29603872972563;-6.73024837035207;-9.06288378378213;-13.4573788770539;-1.61415018876388;-0.535753931279384;7.20984363809779;0.785801403200055;0.785801403200055;0.698808279314284;0.785801403200055;-3.30806017488024;4.25653241925313;0.785801403200055;0.641305720868211;8.3371293270793;4.57577891914237;0.621680963784734;-0.0743086754958718;-1.7512138058718;8.3371293270793;1.82201314233117;0.655256335125243;15644.1680648573;-1.61415018876388;-1.86652853412012;1.79798929620127;-13.4573788770539;-7.38599440607544;0.12231421858498;0.119945362578455;7.20984363809779;7.20984363809779;4.63691822008823;0.945815047635337;-0.619521037733052;1.05816112039736
69;31.1453433575237;10.1345184184001;-0.0779351796183726;8.08882844538329;39.234171802907;8.02904647224685;42.4017253518484;-4.08521881776641;-0.302609759697565;-12.831175919485;1.21323545319209;1.21323545319209;0.704444464024838;1.21323545319209;-1.8678347995416;1.64825223691846;1.21323545319209;0.409554713770455;-10.3793033478269;2.38727405679121;0.657886959556525;0.0235839459763023;-3.3863993927653;-10.3793033478269;-4.34776364209226;0.673913468279006;91308.4488998352;-4.08521881776641;-3.30458608142521;-4.84393826123246;42.4017253518484;-9.75253689996902;-0.0936937693916785;-0.0963455798995765;-12.831175919485;-12.831175919485;2.14274063542381;0.634823715410167;-0.244784929426804;0.872889873485951
70;7.63134477444163;1.1289859697363;-0.538112768776552;9.27839498048968;16.9097397549313;0.736661809313051;14.2504547030611;-11.7365982025057;-0.13040612212259;-1.85834653630983;10.3375243972058;10.3375243972058;1.03172100161643;10.3375243972058;-1.29992419551273;1.18627874139253;10.3375243972058;0.125663205112558;-1.21418953406949;1.28744805399328;1.66999881519056;0.0701731994408003;-11.0259093193599;-1.21418953406949;-0.943097882903653;0.769202670662971;41541.7911424927;-11.7365982025057;-7.66835163658907;-0.81153674925584;14.2504547030611;-15.1102605163169;-0.781811650060425;-0.823594646420968;-1.85834653630983;-1.85834653630983;1.4961608764888;0.541143017578477;-0.0852035643331907;0.684282470818095
71;6.82040301482487;1.02819196305414;-0.637840359235677;10.1603337155539;16.9807367303788;0.640181700962114;13.5235530940334;-12.1801701861523;-0.115930362511356;-1.56779041263287;19.1335792121452;19.1335792121452;1.16269729926234;19.1335792121452;-1.26226522797611;1.17888815346274;19.1335792121452;0.183538101469773;-1.11029262213499;1.44959379439548;2.34143877551516;0.0739450640705658;-14.0058054573114;-1.11029262213499;-0.765933619768293;0.834592201079404;95123.0188048683;-12.1801701861523;-8.62586796364103;-0.678100123336833;13.5235530940334;-17.6562991165272;-0.850705460234203;-0.900663464805426;-1.56779041263287;-1.56779041263287;1.63735794158449;0.538858721727482;-0.0821006590808482;0.621046812185484
72;-8.59698124832554;-1.49696414000801;1.06612868544899;11.4035406793555;2.80655943102997;-3.17860547488736;-2.11834756148099;-2.08311440343808;-0.442785258995473;0.937973073652789;0.00838592812147197;0.00838592812147197;-0.0739966778065255;0.00838592812147197;-2.58928049246233;2.84652700919819;0.00838592812147197;0.201791396992328;1.01691369325888;1.50561067929354;0.00492816742676176;-0.472066066109036;-0.675258090154373;1.01691369325888;0.675416100087731;0.00513890661212278;2045224.44278129;-2.08311440343808;-2.25843110104581;1.20282906197993;-2.11834756148099;-3.13635929200656;0.867330929167471;0.983367621686086;0.937973073652789;0.937973073652789;0.845434921222288;0.5105538967443;-0.480050446749131;0.960882357974319
73;-1.51048402298326;-0.794958490669908;1.50678761232363;7.34165903680527;5.83117501382201;0.109187844191779;12.7925211206262;14.8341344347284;0.0518790262838682;0.663663539453907;-0.0739001255512629;-0.0739001255512629;0.104578736375937;-0.0739001255512629;-0.901359329376213;0.873690601261192;-0.0739001255512629;0.594425975411774;0.862370580293343;3.93128227832286;-0.0787853410890581;0.0781706741439445;10.268563532997;0.862370580293343;0.219361144593576;-0.07698380117518;-473289.364903839;14.8341344347284;19.275612354948;0.402335870374105;12.7925211206262;58.3171698175068;1.17310039715512;1.15959428910462;0.663663539453907;0.663663539453907;2.14340963307965;0.869497360008705;0.0674120896234353;1.36571628718753
74;12.6501839089624;4.07349721322837;-0.210338935673198;9.53717591783578;22.1873598267982;2.55679150522538;21.2500199318305;-4.97116332032096;-0.223728332746126;-4.7542315301704;1.61075091930059;1.61075091930059;0.902183716860682;1.61075091930059;-1.57641761817119;1.50363075972367;1.61075091930059;0.483192719686705;-4.27465737143766;2.86991452362585;0.800010999091426;0.0470587793897593;-5.67992282506333;-4.27465737143766;-1.48947201606446;0.798214976143937;5930.9698180349;-4.97116332032096;-4.46970657549547;-1.33882720539665;21.2500199318305;-14.2668138123053;-0.244329591907494;-0.233936878001447;-4.7542315301704;-4.7542315301704;3.19283724905428;0.758265238342727;-0.201160158209293;0.914559432080216
75;61.0803332001931;11.528641807369;-0.0736575538993056;5.33984097368015;66.4201741738733;-27.4630867495809;-24.5290202983516;2.21439964263905;0.553480730114982;-13.5763400637369;1.19847074048935;1.19847074048935;0.59436493831932;1.19847074048935;-0.28743148288165;0.377799831274875;1.19847074048935;0.186813680624425;-11.0770521391155;1.45946095297785;0.496615719980881;-0.0407680367106713;2.42728722519006;-11.0770521391155;-7.58982425430032;0.45954217154273;-47997.441033014;2.21439964263905;1.80674763472299;-8.0480339484338;-24.5290202983516;3.2318298127198;-0.0871200066978053;-0.0902767259232064;-13.5763400637369;-13.5763400637369;1.37636747186823;0.525697005401612;0.451589668253482;0.785150321641755
76;9.49167747901407;2.91174078030932;-0.318846160914949;11.7321592892039;21.223836768218;2.03020475568722;16.7706314228959;-5.41622095261537;-0.187011964974471;-3.13630873625838;1.95402944376407;1.95402944376407;1.03484202073103;1.95402944376407;-1.46006080512267;1.45287589127885;1.95402944376407;0.546939125326302;-3.09637135737562;3.41441782285975;0.890519757887963;0.059628047077271;-7.85442333088679;-3.09637135737562;-0.9068519197168;0.860204041978144;-16977.8290310403;-5.41622095261537;-5.34725144530998;-0.973395584097842;16.7706314228959;-18.4932413531563;-0.296451771627378;-0.322958677943451;-3.13630873625838;-3.13630873625838;3.18100000447956;0.617839500510424;-0.184630577066307;0.975067693770399
77;9.67976104134488;2.04538349203611;-0.380518475793131;12.4085399783824;22.0883010197272;1.5437120579804;15.8832878275872;-7.27652681540484;-0.165456504699903;-2.62799328709508;2.69088622423822;2.69088622423822;0.953638988488821;2.69088622423822;-1.39651978748071;1.31864756716904;2.69088622423822;0.426039503480602;-2.18281169444209;2.48456036979612;0.910542160178167;0.0629592569784659;-8.2078122405803;-2.18281169444209;-0.878550475560072;0.752096239457713;-7082.20772142554;-7.27652681540484;-6.04388447473705;-0.926651150881263;15.8832878275872;-18.0789701553137;-0.421307760733893;-0.458124721681772;-2.62799328709508;-2.62799328709508;2.35559162945645;0.493151403001498;-0.13742820240598;0.899672495789561
78;7.87249691892648;1.98255559842488;-0.439593638520922;10.9925361436166;18.865033062543;1.66288445659597;12.8849380958871;-5.99475651796578;-0.176549407585658;-2.27482818760674;2.74008665814417;2.74008665814417;1.14506160107647;2.74008665814417;-1.42880388747555;1.40041991893021;2.74008665814417;0.444671576686399;-2.14936804476912;2.60147241890872;1.0055296970508;0.0776099964592927;-9.15556760962726;-2.14936804476912;-0.826212120930635;0.872109147791096;1926.89171347233;-5.99475651796578;-5.66413681968783;-0.801139284442942;12.8849380958871;-15.5951937395613;-0.398339617010785;-0.465253032133646;-2.27482818760674;-2.27482818760674;2.68288933835475;0.531475275656141;-0.166812446344248;0.985179661963575
